44		11		tmn		coinbase loom network decentraland coinbase pro		0.037854668,0.073196,0.21047574,0.073196,0.372868,0.0,0.17896493,0.0,0.26735485,0.0,0.113610156,0.0,0.21729276,0.0,0.0,0.0,0.3482951,0.0,0.1476099,0.0,0.1476099,0.0,0.1476099,0.0,0.12241813,0.0,0.1910754,0.0,0.13140498,0.0,0.13140498,0.0,0.13140498,0.0,0.26735485,0.0,0.26735485,6.91033E-4,0.0,6.91033E-4,0.061415453,6.91033E-4,0.20723495,6.91033E-4,1.0,6.91033E-4,1.0,6.91033E-4,1.0,6.91033E-4,1.0,6.91033E-4,1.0,6.91033E-4,0.19129544,6.91033E-4,0.19129544,6.91033E-4,0.10876606,6.91033E-4,0.19129544,6.91033E-4,0.05607324,6.91033E-4,0.09554584,6.91033E-4,0.13868445,6.91033E-4,0.11723358,6.91033E-4,0.09360182,6.91033E-4,0.09360182,6.91033E-4,0.09360182,6.91033E-4,0.11723358,6.91033E-4,0.22305045,6.91033E-4,0.22305045,6.91033E-4,0.14984109,6.91033E-4,0.14984109,6.91033E-4,0.22305045,0.15311043,0.19990373,0.15311043,0.2594563,0.15311043,0.0879978,0.15311043,0.2594563,0.15311043,0.2594563,0.15311043,0.2594563,0.15311043,0.20081425,0.045859072,0.08343379,0.045859072,0.08343379,0.045859072,0.08343379,0.045859072,0.20081425,0.045859072,0.2226121,0.045859072,0.2226121,0.045859072,0.2226121,0.045859072,0.0,0.045859072,0.11723358,0.107580766,0.11723358,0.107580766,0.19129544,0.107580766,0.19129544,0.107580766,0.19129544,0.107580766,0.10876606,0.107580766,0.0,0.107580766,0.10876606,0.107580766,0.10876606,0.107580766,0.19129544,0.107580766,0.19129544,6.7621726E-4,0.19129544,6.7621726E-4,0.054119408,6.7621726E-4,0.0,6.7621726E-4,0.0,6.7621726E-4,0.045688294,6.7621726E-4,0.32692522,0.1414612,0.1974476,0.1414612,0.1974476,0.08757127,0.1974476,0.05866604,0.1974476,0.05866604,0.10876606,0.05866604,0.00912134,0.05866604,0.25005084,0.05866604,0.0,0.05866604,0.2594563,0.05866604,0.2594563,0.05866604,0.2594563,0.05866604,0.11723358,0.05866604,0.2594563,0.05866604,0.3005926,0.05866604,0.19950943,0.05866604,0.3005926,0.05866604,0.3005926,0.107580766,0.3005926,6.7621726E-4,0.0,6.7621726E-4,0.062677495,0.21181187,0.22398596,0.21181187,0.22398596,0.21181187,0.1476099,0.21181187,0.15349483,0.21181187
48		11		tmn		coinbase civic loom network pro coindesk		0.05984538,0.073196,0.21047574,0.073196,0.372868,0.0034385906,0.17896493,0.0034385906,0.26735485,0.0034385906,0.113610156,0.0034385906,0.21729276,0.0034385906,0.0,0.0034385906,0.3482951,0.0034385906,0.18173727,0.0034385906,0.1476099,0.0034385906,0.28559354,0.0034385906,0.18173727,0.0034385906,0.1910754,0.0034385906,0.13140498,0.0034385906,0.13140498,0.0034385906,0.13140498,0.0034385906,0.26735485,0.0034385906,0.26735485,0.0036919552,0.0,0.0036919552,0.061415453,0.0036919552,0.20723495,0.0036919552,1.0,0.0036919552,1.0,0.0036919552,1.0,0.0036919552,1.0,0.0036919552,1.0,0.0036919552,0.19129544,0.0036919552,0.19129544,0.0036919552,0.14593063,0.0036919552,0.19129544,0.0036919552,0.18375243,0.0036919552,0.09554584,0.0036919552,0.13868445,0.0036919552,0.11723358,0.0036919552,0.09360182,0.0036919552,0.09360182,0.0036919552,0.09360182,0.0036919552,0.11723358,0.0036919552,0.22305045,0.0036919552,0.22305045,0.0036919552,0.14984109,0.0036919552,0.15979302,0.0036919552,0.22305045,0.15311043,0.19990373,0.15311043,0.2594563,0.15311043,0.0879978,0.15311043,0.2594563,0.15311043,0.2594563,0.15311043,0.2594563,0.15311043,0.20081425,0.045859072,0.122406855,0.045859072,0.122406855,0.045859072,0.122406855,0.045859072,0.20081425,0.045859072,0.2226121,0.045859072,0.2226121,0.045859072,0.2226121,0.045859072,0.0,0.045859072,0.11723358,0.107580766,0.11723358,0.107580766,0.19129544,0.107580766,0.19129544,0.107580766,0.19129544,0.107580766,0.14593063,0.107580766,0.0,0.107580766,0.14593063,0.107580766,0.14593063,0.107580766,0.19129544,0.107580766,0.19129544,6.7621726E-4,0.19129544,6.7621726E-4,0.054119408,6.7621726E-4,0.0,6.7621726E-4,0.0,6.7621726E-4,0.045688294,6.7621726E-4,0.32692522,0.16019447,0.1974476,0.16019447,0.1974476,0.08757127,0.1974476,0.05866604,0.1974476,0.05866604,0.14593063,0.05866604,0.00912134,0.05866604,0.25005084,0.05866604,0.0,0.05866604,0.2594563,0.05866604,0.2594563,0.05866604,0.2594563,0.05866604,0.11723358,0.05866604,0.2594563,0.05866604,0.3005926,0.05866604,0.19950943,0.05866604,0.3005926,0.05866604,0.3005926,0.107580766,0.3005926,6.7621726E-4,0.0,6.7621726E-4,0.062677495,0.21181187,0.22398596,0.21181187,0.22398596,0.21181187,0.1476099,0.21181187,0.15349483,0.21181187
50		11		tmn		coinbase civic network decentraland pro coindesk		0.05984538,0.073196,0.21047574,0.073196,0.04018894,0.0034385906,0.17896493,0.0034385906,0.26735485,0.0034385906,0.113610156,0.0034385906,0.21729276,0.0034385906,0.0,0.0034385906,0.3482951,0.0034385906,0.18173727,0.0034385906,0.1476099,0.0034385906,0.28559354,0.0034385906,0.18173727,0.0034385906,0.1910754,0.0034385906,0.13140498,0.0034385906,0.13140498,0.0034385906,0.13140498,0.0034385906,0.26735485,0.0034385906,0.26735485,0.0036919552,0.0,0.0036919552,0.061415453,0.0036919552,0.20723495,0.0036919552,1.0,0.0036919552,1.0,0.0036919552,1.0,0.0036919552,1.0,0.0036919552,1.0,0.0036919552,0.19129544,0.0036919552,0.19129544,0.0036919552,0.14593063,0.0036919552,0.19129544,0.0036919552,0.18375243,0.0036919552,0.09554584,0.0036919552,0.13868445,0.0036919552,0.11723358,0.0036919552,0.09360182,0.0036919552,0.09360182,0.0036919552,0.09360182,0.0036919552,0.11723358,0.0036919552,0.22305045,0.0036919552,0.22305045,0.0036919552,0.14984109,0.0036919552,0.15979302,0.0036919552,0.22305045,0.15311043,0.19990373,0.15311043,0.0879978,0.15311043,0.0879978,0.15311043,0.1476099,0.15311043,0.1476099,0.15311043,0.1476099,0.15311043,0.20081425,0.045859072,0.122406855,0.045859072,0.122406855,0.045859072,0.122406855,0.045859072,0.20081425,0.045859072,0.2226121,0.045859072,0.2226121,0.045859072,0.2226121,0.045859072,0.0,0.045859072,0.11723358,0.035376318,0.11723358,0.035376318,0.19129544,0.035376318,0.19129544,0.035376318,0.19129544,0.035376318,0.14593063,0.035376318,0.0,0.035376318,0.14593063,0.035376318,0.14593063,0.035376318,0.19129544,0.035376318,0.19129544,6.7621726E-4,0.19129544,6.7621726E-4,0.054119408,6.7621726E-4,0.0,6.7621726E-4,0.0,6.7621726E-4,0.045688294,6.7621726E-4,0.32692522,0.16019447,0.1974476,0.16019447,0.1974476,0.020516768,0.1974476,0.05866604,0.1974476,0.05866604,0.14593063,0.05866604,0.00912134,0.05866604,0.25005084,0.05866604,0.0,0.05866604,0.1476099,0.05866604,0.11723358,0.05866604,0.1476099,0.05866604,0.11723358,0.05866604,0.11723358,0.05866604,0.3005926,0.05866604,0.19950943,0.05866604,0.3005926,0.05866604,0.3005926,0.035376318,0.3005926,6.7621726E-4,0.0,6.7621726E-4,0.062677495,0.21181187,0.22398596,0.21181187,0.22398596,0.21181187,0.1476099,0.21181187,0.15349483,0.21181187
52		11		tmn		coinbase civic loom network decentraland coinbase		0.05984538,0.032723114,0.21047574,0.032723114,0.372868,0.0034385906,0.0,0.0034385906,0.26735485,0.0034385906,0.0,0.0034385906,0.21729276,0.0034385906,0.0,0.0034385906,0.1106449,0.0034385906,0.18173727,0.0034385906,0.1476099,0.0034385906,0.28559354,0.0034385906,0.18173727,0.0034385906,0.1910754,0.0034385906,0.0,0.0034385906,0.0,0.0034385906,0.0,0.0034385906,0.26735485,0.0034385906,0.26735485,0.0036919552,0.0,0.0036919552,0.0,0.0036919552,0.20723495,0.0036919552,1.0,0.0036919552,1.0,0.0036919552,1.0,0.0036919552,1.0,0.0036919552,1.0,0.0036919552,0.19129544,0.0036919552,0.19129544,0.0036919552,0.14593063,0.0036919552,0.19129544,0.0036919552,0.18375243,0.0036919552,0.09554584,0.0036919552,0.0,0.0036919552,0.11723358,0.0036919552,0.062109504,0.0036919552,0.062109504,0.0036919552,0.062109504,0.0036919552,0.11723358,0.0036919552,0.22305045,0.0036919552,0.22305045,0.0036919552,0.14984109,0.0036919552,0.15979302,0.0036919552,0.22305045,0.049112964,0.13330379,0.049112964,0.2594563,0.049112964,0.084162116,0.049112964,0.2594563,0.049112964,0.2594563,0.049112964,0.2594563,0.049112964,0.20081425,0.014317357,0.122406855,0.014317357,0.122406855,0.014317357,0.122406855,0.014317357,0.20081425,0.014317357,0.2226121,0.014317357,0.2226121,0.014317357,0.2226121,0.014317357,0.0,0.014317357,0.11723358,0.107580766,0.11723358,0.107580766,0.19129544,0.107580766,0.19129544,0.107580766,0.19129544,0.107580766,0.14593063,0.107580766,0.0,0.107580766,0.14593063,0.107580766,0.14593063,0.107580766,0.19129544,0.107580766,0.19129544,6.7621726E-4,0.19129544,6.7621726E-4,0.041771356,6.7621726E-4,0.0,6.7621726E-4,0.0,6.7621726E-4,0.0,6.7621726E-4,0.32692522,0.16019447,0.1974476,0.16019447,0.1974476,0.08757127,0.1974476,0.0,0.1974476,0.0,0.14593063,0.0,0.0,0.0,0.25005084,0.0,0.0,0.0,0.2594563,0.0,0.2594563,0.0,0.2594563,0.0,0.11723358,0.0,0.2594563,0.0,0.3005926,0.0,0.19950943,0.0,0.3005926,0.0,0.3005926,0.107580766,0.3005926,6.7621726E-4,0.0,6.7621726E-4,0.01751905,0.21181187,0.22398596,0.21181187,0.22398596,0.21181187,0.1476099,0.21181187,0.010417194,0.21181187
82		11		tmn		sources uber journal 		0.056985293,0.0,0.064193435,0.0,0.0,0.0014308892,0.0,0.0014308892,0.36484298,0.0014308892,0.0,0.0014308892,0.012306424,0.0014308892,0.0,0.0014308892,0.0,0.0014308892,0.0,0.0014308892,0.0,0.0014308892,0.08772049,0.0014308892,0.0,0.0014308892,0.0,0.0014308892,0.0013480298,0.0014308892,0.0013480298,0.0014308892,0.0013480298,0.0014308892,0.36484298,0.0014308892,0.36484298,0.027683917,0.0,0.027683917,0.0,0.027683917,0.13517062,0.027683917,0.14984109,0.027683917,0.0,0.027683917,0.14984109,0.027683917,0.14984109,0.027683917,0.14984109,0.027683917,0.11546887,0.027683917,0.11546887,0.027683917,0.11546887,0.027683917,0.003564192,0.027683917,0.0,0.027683917,0.0,0.027683917,0.02015004,0.027683917,0.11534708,0.027683917,0.11534708,0.027683917,0.11534708,0.027683917,0.11534708,0.027683917,0.11534708,0.027683917,0.009474839,0.027683917,1.0,0.027683917,1.0,0.027683917,1.0,0.027683917,1.0,0.012527919,0.16423593,0.012527919,0.1225148,0.012527919,0.1225148,0.012527919,0.0,0.012527919,0.0,0.012527919,0.0,0.012527919,0.040879574,0.04487815,0.040879574,0.04487815,0.040879574,0.04487815,0.040879574,0.04487815,0.040879574,0.04487815,0.11954176,0.04487815,0.11954176,0.04487815,0.11954176,0.04487815,0.0,0.04487815,0.06016165,0.0,0.06016165,0.0,0.11546887,0.0,0.11546887,0.0,0.003564192,0.0,0.11546887,0.0,0.0962299,0.0,0.11546887,0.0,0.11546887,0.0,0.003564192,0.0,0.003564192,0.0,0.11546887,0.0,0.083957024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076675583,0.00891223,0.0076675583,0.00891223,0.13517062,0.010881525,0.13517062,0.027314637,0.13517062,0.027314637,0.11546887,0.027314637,0.0,0.027314637,0.38783035,0.027314637,0.0,0.027314637,0.06016165,0.027314637,0.06016165,0.027314637,0.0,0.027314637,0.06016165,0.027314637,0.06016165,0.027314637,0.1338393,0.027314637,0.1338393,0.027314637,0.0,0.027314637,0.0,0.0,0.0,0.0,0.0,0.0,0.0065174587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84		11		tmn		sources uber street journal 		0.070192575,0.097086556,0.064193435,0.097086556,0.09174364,0.17220388,0.0,0.17220388,0.36484298,0.17220388,0.0694017,0.17220388,0.050875455,0.17220388,0.0,0.17220388,0.0,0.17220388,0.109081395,0.17220388,0.033793308,0.17220388,0.09129971,0.17220388,0.109081395,0.17220388,0.04383479,0.17220388,0.055437952,0.17220388,0.055437952,0.17220388,0.055437952,0.17220388,0.36484298,0.17220388,0.36484298,0.21876967,0.0,0.21876967,0.011447397,0.21876967,0.13517062,0.21876967,0.14984109,0.21876967,0.0778974,0.21876967,0.15979302,0.21876967,0.15979302,0.21876967,0.15979302,0.21876967,0.15333247,0.21876967,0.15333247,0.21876967,0.11546887,0.21876967,0.15333247,0.21876967,0.49124184,0.21876967,9.203566E-4,0.21876967,0.08388837,0.21876967,0.11534708,0.21876967,0.11534708,0.21876967,0.11534708,0.21876967,0.11534708,0.21876967,0.11534708,0.21876967,0.009474839,0.21876967,1.0,0.21876967,1.0,0.21876967,1.0,0.21876967,1.0,0.098321564,0.16423593,0.098321564,0.1225148,0.098321564,0.1225148,0.098321564,0.09581107,0.098321564,0.09581107,0.098321564,0.09581107,0.098321564,0.040879574,0.078581996,0.040879574,0.078581996,0.040879574,0.078581996,0.040879574,0.078581996,0.040879574,0.078581996,0.11954176,0.078581996,0.11954176,0.078581996,0.11954176,0.078581996,0.16176681,0.078581996,0.06016165,0.27689755,0.06016165,0.27689755,0.15333247,0.27689755,0.15333247,0.27689755,0.15333247,0.27689755,0.11546887,0.27689755,0.0962299,0.27689755,0.15333247,0.27689755,0.11546887,0.27689755,0.003564192,0.27689755,0.15333247,0.063291036,0.15333247,0.063291036,0.083957024,0.063291036,0.16176681,0.063291036,0.0,0.063291036,0.060839605,0.063291036,0.01114626,0.4037551,0.021774787,0.4037551,0.13517062,0.08606625,0.13517062,0.10809205,0.13517062,0.10809205,0.11546887,0.10809205,0.15333247,0.10809205,0.38783035,0.10809205,0.0,0.10809205,0.09581107,0.10809205,0.09581107,0.10809205,0.09581107,0.10809205,0.07147314,0.10809205,0.09581107,0.10809205,0.18959454,0.10809205,0.2104812,0.10809205,0.2104812,0.10809205,0.2104812,0.27689755,0.2104812,0.063291036,0.0,0.063291036,0.08080748,0.06528993,0.20844734,0.06528993,0.26609543,0.06528993,0.4171864,0.06528993,0.0,0.06528993
164		11		tmn		acm awards		0.004970139,0.14905773,0.18024138,0.14905773,0.019997451,0.015280456,0.033219863,0.015280456,0.27379167,0.015280456,0.049599826,0.015280456,0.08537564,0.015280456,0.0,0.015280456,0.09879458,0.015280456,0.07700062,0.015280456,0.055848338,0.015280456,0.06462238,0.015280456,0.07700062,0.015280456,0.16920121,0.015280456,0.051457353,0.015280456,0.051457353,0.015280456,0.051457353,0.015280456,0.27379167,0.015280456,0.27379167,0.026647942,0.0,0.026647942,0.04596964,0.026647942,0.10695508,0.026647942,0.25005084,0.026647942,0.09745357,0.026647942,0.25005084,0.026647942,0.25005084,0.026647942,0.25005084,0.026647942,0.13770822,0.026647942,0.13770822,0.026647942,0.13770822,0.026647942,0.05167298,0.026647942,0.052081916,0.026647942,0.0995541,0.026647942,0.066684194,0.026647942,0.10259817,0.026647942,0.10259817,0.026647942,0.10259817,0.026647942,0.10259817,0.026647942,0.10259817,0.026647942,0.13110577,0.026647942,0.38783035,0.026647942,0.38783035,0.026647942,0.38783035,0.026647942,0.38783035,0.085786305,0.13317318,0.085786305,0.034528993,0.085786305,0.009465093,0.085786305,0.034528993,0.085786305,0.034528993,0.085786305,0.034528993,0.085786305,0.07979276,0.04514093,0.10331585,0.04514093,0.10331585,0.04514093,0.10331585,0.04514093,0.07979276,0.04514093,0.12903324,0.04514093,0.12903324,0.04514093,0.12903324,0.04514093,0.03345049,0.04514093,0.059812464,0.029875433,0.059812464,0.029875433,0.13770822,0.029875433,0.13770822,0.029875433,0.05167298,0.029875433,0.13770822,0.029875433,0.080191344,0.029875433,0.13770822,0.029875433,0.13770822,0.029875433,0.05167298,0.029875433,0.05167298,0.03306669,0.13770822,0.03306669,0.07752066,0.03306669,0.03345049,0.03306669,0.0,0.03306669,0.048486643,0.03306669,0.12805119,0.0,0.02860537,0.0,0.10695508,0.090411,0.10695508,0.032972813,0.10695508,0.032972813,0.13770822,0.032972813,0.0,0.032972813,1.0,0.032972813,0.0,0.032972813,0.062483545,0.032972813,0.11294821,0.032972813,0.062483545,0.032972813,0.062483545,0.032972813,0.11294821,0.032972813,0.17243753,0.032972813,0.17243753,0.032972813,0.09700237,0.032972813,0.09700237,0.029875433,0.09700237,0.03306669,0.0,0.03306669,0.04874249,0.11089618,0.0,0.11089618,0.0016875984,0.11089618,0.016691804,0.11089618,0.0,0.11089618
16		12		tmn		nascar		0.017657371,0.027253112,0.012723534,0.027253112,0.016810551,0.0,0.11030092,0.0,0.0,0.0,0.06488537,0.0,0.12204319,0.0,0.0,0.0,1.0,0.0,0.07224541,0.0,0.0,0.0,0.006234058,0.0,0.07224541,0.0,0.12612705,0.0,0.10107135,0.0,0.10107135,0.0,0.10107135,0.0,0.0,0.0,0.10107135,0.0665187,0.0,0.0665187,0.06325684,0.0665187,0.010595417,0.0665187,0.3482951,0.0665187,0.3482951,0.0665187,0.3482951,0.0665187,0.3482951,0.0665187,0.1106449,0.0665187,0.050070915,0.0665187,0.050070915,0.0665187,0.0,0.0665187,0.050070915,0.0665187,0.0654936,0.0665187,0.052111022,0.0665187,0.0,0.0665187,0.15787496,0.0665187,0.15787496,0.0665187,0.15787496,0.0665187,0.15787496,0.0665187,0.15787496,0.0665187,0.056711912,0.0665187,0.056711912,0.0665187,0.0,0.0665187,0.0,0.0665187,0.056711912,0.15919633,0.22296838,0.15919633,0.024050837,0.15919633,0.024050837,0.15919633,0.024050837,0.15919633,0.024050837,0.15919633,0.024050837,0.15919633,0.028334241,0.10285835,0.0,0.10285835,0.0,0.10285835,0.0,0.10285835,0.028334241,0.10285835,0.07814263,0.10285835,0.07814263,0.10285835,0.07814263,0.10285835,0.07487553,0.10285835,0.0,0.0,0.0,0.0,0.050070915,0.0,0.050070915,0.0,0.050070915,0.0,0.0,0.0,0.050955392,0.0,0.0,0.0,0.0,0.0,0.050070915,0.0,0.050070915,9.906145E-4,0.050070915,9.906145E-4,0.10274553,9.906145E-4,0.07487553,9.906145E-4,0.0,9.906145E-4,0.018442554,9.906145E-4,0.09976395,0.0,0.013536003,0.0,0.013536003,0.039837442,3.605654E-4,0.08490888,0.013536003,0.08490888,0.0,0.08490888,0.0,0.08490888,0.09879458,0.08490888,0.0,0.08490888,0.0,0.08490888,0.05070053,0.08490888,0.0,0.08490888,0.0,0.08490888,0.05070053,0.08490888,0.060940895,0.08490888,0.1339336,0.08490888,0.1339336,0.08490888,0.1339336,0.0,0.1339336,9.906145E-4,0.0,9.906145E-4,0.0,0.039561182,0.06086311,0.039561182,0.06086311,0.039561182,0.06086311,0.039561182,0.060579214,0.039561182
26		12		tmn		ebay		0.0,0.07301054,0.08217553,0.07301054,0.056327365,0.0,0.0,0.0,0.07660612,0.0,0.0,0.0,0.24916564,0.0,0.0,0.0,0.12612705,0.0,0.14700949,0.0,0.09735821,0.0,0.10010265,0.0,0.14700949,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07660612,0.0,0.07660612,0.02128597,0.0,0.02128597,0.0,0.02128597,0.20474054,0.02128597,0.1910754,0.02128597,0.080079,0.02128597,0.1910754,0.02128597,0.1910754,0.02128597,0.1910754,0.02128597,0.110064104,0.02128597,0.110064104,0.02128597,0.0,0.02128597,0.110064104,0.02128597,0.0,0.02128597,0.4004743,0.02128597,0.023539161,0.02128597,0.32926527,0.02128597,0.042221557,0.02128597,0.042221557,0.02128597,0.042221557,0.02128597,0.32926527,0.02128597,0.46686697,0.02128597,0.46686697,0.02128597,0.0,0.02128597,0.04383479,0.02128597,0.46686697,0.05962747,0.026156316,0.05962747,0.17930974,0.05962747,0.061677985,0.05962747,0.17930974,0.05962747,0.17930974,0.05962747,0.17930974,0.05962747,0.07196325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07196325,0.0,0.0662561,0.0,0.0662561,0.0,0.0662561,0.0,0.030017106,0.0,0.32926527,0.0,0.32926527,0.0,0.110064104,0.0,0.110064104,0.0,0.110064104,0.0,0.0,0.0,0.08428388,0.0,0.0,0.0,0.0,0.0,0.110064104,0.0,0.110064104,0.001876931,0.110064104,0.001876931,0.10940651,0.001876931,0.030017106,0.001876931,0.0,0.001876931,0.14194593,0.001876931,0.32953644,0.107718825,0.209999,0.107718825,0.209999,0.0,0.209999,0.0,0.209999,0.0,0.0,0.0,0.0,0.0,0.16920121,0.0,0.0,0.0,0.32926527,0.0,0.32926527,0.0,0.17930974,0.0,0.32926527,0.0,0.32926527,0.0,0.11130049,0.0,0.067617774,0.0,0.11130049,0.0,0.11130049,0.0,0.11130049,0.001876931,0.0,0.001876931,0.061747175,0.18260525,0.07589794,0.18260525,0.07589794,0.18260525,0.07589794,0.18260525,0.0,0.18260525
64		12		tmn		myspace		0.014774374,0.20393372,0.029028155,0.20393372,0.049262978,0.035012122,0.0,0.035012122,0.015351479,0.035012122,0.073991396,0.035012122,0.19328734,0.035012122,0.0,0.035012122,0.052111022,0.035012122,0.09765895,0.035012122,0.08867319,0.035012122,0.08661422,0.035012122,0.09765895,0.035012122,0.4004743,0.035012122,0.0,0.035012122,0.0,0.035012122,0.0,0.035012122,0.015351479,0.035012122,0.015351479,0.028888548,0.0,0.028888548,0.0,0.028888548,0.0,0.028888548,0.09554584,0.028888548,0.06712795,0.028888548,0.09554584,0.028888548,0.09554584,0.028888548,0.09554584,0.028888548,0.11294642,0.028888548,0.11294642,0.028888548,0.0,0.028888548,0.11294642,0.028888548,0.0,0.028888548,1.0,0.028888548,0.009567244,0.028888548,0.23366813,0.028888548,0.0,0.028888548,0.0,0.028888548,0.0,0.028888548,0.23366813,0.028888548,0.19139881,0.028888548,0.19139881,0.028888548,0.0,0.028888548,9.203566E-4,0.028888548,0.19139881,0.1164754,0.0,0.1164754,0.16869032,0.1164754,0.0066930125,0.1164754,0.16869032,0.1164754,0.16869032,0.1164754,0.16869032,0.1164754,0.076423414,0.04207311,0.005682645,0.04207311,0.005682645,0.04207311,0.005682645,0.04207311,0.076423414,0.04207311,0.086394496,0.04207311,0.008235451,0.04207311,0.086394496,0.04207311,0.08258611,0.04207311,0.23366813,0.052564897,0.23366813,0.052564897,0.11294642,0.052564897,0.11294642,0.052564897,0.11294642,0.052564897,0.0,0.052564897,0.09378391,0.052564897,0.04216764,0.052564897,0.0,0.052564897,0.11294642,0.052564897,0.11294642,0.1042834,0.11294642,0.1042834,4.5961153E-4,0.1042834,0.08258611,0.1042834,0.0,0.1042834,0.17507437,0.1042834,0.13999565,0.0,0.053297374,0.0,0.053297374,0.037502155,0.025528202,0.039419115,0.053297374,0.039419115,0.0,0.039419115,0.04216764,0.039419115,0.0995541,0.039419115,0.0,0.039419115,0.29645616,0.039419115,0.29645616,0.039419115,0.29645616,0.039419115,0.29645616,0.039419115,0.29645616,0.039419115,0.15637189,0.039419115,0.07507781,0.039419115,0.15637189,0.039419115,0.07507781,0.052564897,0.15637189,0.1042834,0.0,0.1042834,0.09758908,0.09747554,0.11067967,0.09747554,0.09831284,0.09747554,0.04801549,0.09747554,0.057643823,0.09747554
68		12		tmn		amazon texas matsakis wired		0.12123815,0.08444637,0.14592819,0.08444637,0.10482165,0.14002977,0.100590244,0.14002977,0.052844282,0.14002977,0.16497143,0.14002977,0.2800694,0.14002977,0.0,0.14002977,0.15787496,0.14002977,0.14290245,0.14002977,0.14290245,0.14002977,0.14290245,0.14002977,0.11662334,0.14002977,0.32926527,0.14002977,0.14059556,0.14002977,0.14059556,0.14002977,0.14059556,0.14002977,0.052844282,0.14002977,0.14059556,0.19149101,0.0,0.19149101,0.11360771,0.19149101,0.18756133,0.19149101,0.11723358,0.19149101,0.09360182,0.19149101,0.11723358,0.19149101,0.11723358,0.19149101,0.11723358,0.19149101,0.1304851,0.19149101,0.1304851,0.19149101,0.1304851,0.19149101,0.12805107,0.19149101,0.19972983,0.19149101,0.23366813,0.19149101,0.090041615,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,0.13381235,0.19149101,0.13381235,0.19149101,0.11534708,0.19149101,0.11534708,0.19149101,0.13381235,0.17839071,0.33108613,0.17839071,0.21841125,0.17839071,0.21841125,0.17839071,0.14290245,0.17839071,0.14290245,0.17839071,0.14290245,0.17839071,0.08408055,0.25086325,0.08408055,0.25086325,0.08408055,0.25086325,0.08408055,0.25086325,0.08408055,0.25086325,0.23994333,0.25086325,0.23994333,0.25086325,0.23994333,0.25086325,0.1577738,0.25086325,1.0,0.083750576,1.0,0.083750576,0.1304851,0.083750576,0.1304851,0.083750576,0.12805107,0.083750576,0.1304851,0.083750576,0.23808059,0.083750576,0.1304851,0.083750576,0.1304851,0.083750576,0.12805107,0.083750576,0.12805107,0.12856348,0.1304851,0.12856348,0.16793332,0.12856348,0.1577738,0.12856348,0.0,0.12856348,0.1770722,0.12856348,0.15455389,0.269151,0.08648331,0.269151,0.18756133,0.16439788,0.18756133,0.21644747,0.18756133,0.21644747,0.1304851,0.21644747,0.023585336,0.21644747,0.10259817,0.21644747,0.0,0.21644747,1.0,0.21644747,1.0,0.21644747,0.1876106,0.21644747,1.0,0.21644747,1.0,0.21644747,0.18429862,0.21644747,0.2229372,0.21644747,0.2229372,0.21644747,0.2229372,0.083750576,0.2229372,0.12856348,0.0,0.12856348,0.13696137,0.11494482,0.18796389,0.11494482,0.18796389,0.11494482,0.18796389,0.11494482,0.24933544,0.11494482
