tmn		new 100		0.38952818512916565,0.0,0.38952818512916565,0.20899993181228638,0.12071942538022995,0.17893153429031372,0.1627945899963379,0.02625381574034691,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.08756757527589798,0.08756757527589798,0.14839889109134674,0.21987368166446686,0.13202694058418274,0.13202694058418274,0.13202694058418274,0.13202694058418274,0.04936671257019043,0.07038872689008713,0.0,0.13345374166965485,0.0,0.0,0.21347755193710327,0.15466539561748505,0.07033254951238632,0.38952818512916565,0.17712394893169403,0.38952818512916565,0.15944033861160278,0.11766841262578964,0.15944033861160278,0.1281052976846695,0.0,0.10833197087049484,0.0845455601811409,0.15944033861160278,0.15944033861160278,0.11766841262578964,0.29368504881858826,0.29368504881858826,0.29368504881858826,0.29368504881858826,0.29368504881858826,0.04225208982825279,0.28253480792045593,0.20261776447296143,0.28253480792045593,0.2540261447429657,0.22733597457408905,0.14445988833904266,0.21841605007648468,0.26094651222229004,0.3558036983013153,0.16411416232585907,0.20261776447296143,0.19349434971809387,0.19349434971809387,0.17346759140491486,0.20261776447296143,0.28253480792045593,0.28253480792045593,0.07007407397031784,0.28253480792045593,0.0,0.1754266321659088,0.2655153274536133,0.24063894152641296,0.205145925283432,0.2655153274536133,0.07471262663602829,0.05971382558345795,0.3466568887233734,0.38952818512916565,0.1549728363752365,0.1811663955450058,0.10255865752696991,0.34063464403152466,0.2540261447429657,0.13616721332073212,0.28253480792045593,0.02574625052511692,0.1811663955450058,0.15017667412757874,0.21841605007648468,0.21841605007648468,0.08865856379270554,0.22733597457408905,0.05121762305498123,0.009622570127248764,0.08640754967927933,0.2218160629272461,0.38952818512916565,0.1754266321659088
tmn		new dollar bill		0.38952818512916565,0.0,0.38952818512916565,0.2740914523601532,0.09470760077238083,0.17893153429031372,0.18248973786830902,1.0,1.0,1.0,1.0,1.0,0.0,0.112103670835495,0.23700079321861267,0.21027851104736328,0.21027851104736328,0.21027851104736328,0.28976014256477356,0.13202694058418274,0.13202694058418274,0.13202694058418274,0.18893511593341827,0.06948111206293106,0.061535608023405075,0.0,0.159730464220047,0.112103670835495,0.29798465967178345,0.21347755193710327,0.15466539561748505,0.06413260102272034,0.38952818512916565,0.17712394893169403,0.38952818512916565,0.11766841262578964,0.11766841262578964,0.11766841262578964,0.08587291091680527,0.0,0.19868631660938263,0.09035124629735947,0.39548391103744507,0.39548391103744507,0.11766841262578964,0.29368504881858826,0.29368504881858826,0.29368504881858826,0.29368504881858826,0.29368504881858826,0.12607400119304657,0.28253480792045593,0.20261776447296143,0.28253480792045593,0.2174077033996582,0.4751861095428467,0.14445988833904266,0.21841605007648468,0.26094651222229004,0.3558036983013153,0.16411416232585907,0.20261776447296143,0.3417303264141083,0.15952517092227936,0.17346759140491486,0.20261776447296143,0.28253480792045593,0.28253480792045593,0.075727678835392,0.28253480792045593,0.03341863304376602,0.1754266321659088,0.20750634372234344,0.28194138407707214,0.28194138407707214,0.19935885071754456,0.1310194432735443,0.3417303264141083,0.3466568887233734,0.38952818512916565,0.14391444623470306,0.1811663955450058,0.036951564252376556,0.34063464403152466,0.2174077033996582,0.13616721332073212,0.28253480792045593,0.03341863304376602,0.1811663955450058,0.4751861095428467,0.21841605007648468,0.21841605007648468,0.09304412454366684,0.22733597457408905,0.10119406878948212,0.09681902825832367,0.08640754967927933,0.2218160629272461,0.38952818512916565,0.1754266321659088
tmn		7-eleven		0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tmn		goldman sachs		0.013680147007107735,0.0,0.0,0.0,0.022336836904287338,0.0,0.29305166006088257,0.112103670835495,0.112103670835495,0.112103670835495,0.0,0.112103670835495,0.0,1.0,0.20228110253810883,0.07844887673854828,0.12385604530572891,0.07844887673854828,0.2377857118844986,0.13066449761390686,0.13066449761390686,0.03171103820204735,0.2393636256456375,0.13066449761390686,0.0913047194480896,0.0,0.3243240714073181,1.0,0.2727961838245392,0.08005873113870621,0.08005873113870621,0.032928258180618286,0.06359515339136124,0.040631212294101715,0.06359515339136124,0.17744997143745422,0.03219686821103096,0.17744997143745422,0.0,0.0,0.027498919516801834,0.0,0.235419362783432,0.235419362783432,0.03219686821103096,0.10769525170326233,0.10769525170326233,0.10769525170326233,0.07618206739425659,0.10769525170326233,0.10601148754358292,0.0,0.10862452536821365,0.0,0.013680147007107735,0.21573713421821594,0.10862452536821365,0.1110009104013443,0.0,0.10862452536821365,0.1926645189523697,0.020321831107139587,0.25073862075805664,0.044426918029785156,0.10862452536821365,0.10862452536821365,0.06823904067277908,0.06823904067277908,0.06568274646997452,0.23763705790042877,0.15754805505275726,0.09065580368041992,0.073846235871315,0.1456119269132614,0.006366761401295662,0.23062410950660706,0.135059654712677,0.25073862075805664,0.0,0.0,0.0,0.23062410950660706,0.0,0.10601148754358292,0.013680147007107735,0.06424789130687714,0.1272507607936859,0.16000916063785553,0.10862452536821365,0.21573713421821594,0.06823904067277908,0.0,0.06823904067277908,0.1339556872844696,0.0,0.0,0.044901538640260696,0.09242833405733109,0.0,0.0
tmn		jillian michaels		0.0755273774266243,0.0,0.0,0.0755273774266243,0.032635197043418884,0.0,0.19636297225952148,0.23700079321861267,0.23700079321861267,0.23700079321861267,0.0,0.23700079321861267,0.0,0.20228110253810883,1.0,0.16645559668540955,0.16645559668540955,0.16645559668540955,0.4062495827674866,0.20507998764514923,0.20507998764514923,0.04073529317975044,0.12321283668279648,0.20507998764514923,0.038702934980392456,0.0,0.0,0.20228110253810883,0.4923580586910248,0.0,0.0,0.009944973513484001,0.15046872198581696,0.15046872198581696,0.15046872198581696,0.118523508310318,0.10121048241853714,0.118523508310318,0.0,0.0,0.021038256585597992,0.0,0.5201576948165894,0.5201576948165894,0.10121048241853714,0.07483383268117905,0.07483383268117905,0.07483383268117905,0.07483383268117905,0.07483383268117905,0.15038591623306274,0.03359534591436386,0.10216380655765533,0.0,0.0,0.3877220153808594,0.10216380655765533,0.1652582734823227,0.0,0.10216380655765533,0.10322753340005875,0.10508356243371964,0.5215420126914978,0.04970875382423401,0.10216380655765533,0.13098226487636566,0.13098226487636566,0.13098226487636566,0.15180698037147522,0.15331265330314636,0.18654991686344147,0.10035336017608643,0.05497659370303154,0.19572949409484863,0.0,0.3026007115840912,0.22264234721660614,0.5215420126914978,0.0,0.0,0.0,0.3026007115840912,0.0,0.15038591623306274,0.0,0.0,0.1606646627187729,0.1652582734823227,0.10216380655765533,0.4014430642127991,0.13098226487636566,0.0,0.13098226487636566,0.06684552133083344,0.0,0.037854600697755814,0.13440819084644318,0.22264234721660614,0.009470362216234207,0.019203174859285355
tmn		trump hints  has picked his		0.33999526500701904,0.0,0.33999526500701904,0.17303583025932312,0.07599778473377228,0.09251805394887924,0.1046738550066948,0.06328541040420532,0.06328541040420532,0.21027851104736328,0.08756757527589798,0.21027851104736328,0.0,0.07844887673854828,0.16645559668540955,1.0,1.0,1.0,0.10271693021059036,0.3719368577003479,0.3719368577003479,0.11282901465892792,0.13134615123271942,0.3719368577003479,0.02003004029393196,0.0,0.030210642144083977,0.07844887673854828,0.07210247963666916,0.09028299152851105,0.08756282925605774,0.02333873137831688,0.33999526500701904,0.13895489275455475,0.33999526500701904,0.19998513162136078,0.19998513162136078,0.10575128346681595,0.0,0.0,0.11199839413166046,0.0,0.19998513162136078,0.10575128346681595,0.19998513162136078,0.19339773058891296,0.19339773058891296,0.19339773058891296,0.10735149681568146,0.19339773058891296,0.21475885808467865,0.23236659169197083,0.235820472240448,0.23236659169197083,0.13895489275455475,0.2090805619955063,0.152610644698143,0.4888330101966858,0.27815234661102295,0.18944479525089264,0.2443130761384964,0.2343413382768631,0.07688548415899277,0.07688548415899277,1.0,0.5748679637908936,0.5748679637908936,0.5748679637908936,0.47974497079849243,0.5748679637908936,0.4888330101966858,0.036984410136938095,0.15059934556484222,0.1196976900100708,0.09660445153713226,0.4888330101966858,0.7973483204841614,0.04551239311695099,0.06344648450613022,0.33999526500701904,0.19501298666000366,0.4888330101966858,0.11448962986469269,0.2729648947715759,0.13895489275455475,0.14408619701862335,0.23236659169197083,0.4888330101966858,0.1584090292453766,0.1153707504272461,0.5748679637908936,0.21880696713924408,0.5748679637908936,0.2090805619955063,0.1584090292453766,0.01586851291358471,0.17104804515838623,0.7973483204841614,0.33999526500701904,0.13125109672546387
tmn		trump hints chairman  has picked		0.17303583025932312,0.0,0.054271552711725235,0.17303583025932312,0.07599778473377228,0.09251805394887924,0.1046738550066948,0.16664768755435944,0.16664768755435944,0.21027851104736328,0.08756757527589798,0.21027851104736328,0.0,0.12385604530572891,0.16645559668540955,1.0,1.0,1.0,0.08123917132616043,0.11724217981100082,0.11724217981100082,0.11282901465892792,0.14423805475234985,0.11724217981100082,0.0,0.0,0.05211176723241806,0.12385604530572891,0.12258054316043854,0.09028299152851105,0.08756282925605774,0.02333873137831688,0.06650284677743912,0.060031816363334656,0.06650284677743912,0.10575128346681595,0.10575128346681595,0.10575128346681595,0.026801057159900665,0.0,0.11199839413166046,0.07520368695259094,0.09662247449159622,0.10575128346681595,0.10575128346681595,0.10841231048107147,0.10841231048107147,0.10841231048107147,0.10735149681568146,0.10841231048107147,0.21475885808467865,0.16124454140663147,0.152610644698143,0.16124454140663147,0.10077876597642899,0.19110660254955292,0.152610644698143,0.21475885808467865,0.14259041845798492,0.152610644698143,0.16230417788028717,0.11548507213592529,0.07688548415899277,0.07688548415899277,0.152610644698143,0.1913229525089264,0.1913229525089264,0.1913229525089264,0.07924294471740723,0.1913229525089264,0.0879872515797615,0.006258203182369471,0.15059934556484222,0.09891953319311142,0.041648514568805695,0.11448156833648682,0.152610644698143,0.04551239311695099,0.05716582387685776,0.14258679747581482,0.19501298666000366,0.16230417788028717,0.11448962986469269,0.21475885808467865,0.060031816363334656,0.39300087094306946,0.16124454140663147,0.12974552810192108,0.1584090292453766,0.0883743166923523,0.1913229525089264,0.058532167226076126,0.1913229525089264,0.19110660254955292,0.1584090292453766,0.01586851291358471,0.17104804515838623,0.1454736739397049,0.054271552711725235,0.13125109672546387
tmn		trump  has picked his staff		0.33999526500701904,0.0,0.33999526500701904,0.17303583025932312,0.07599778473377228,0.09251805394887924,0.1046738550066948,0.07567504048347473,0.07567504048347473,0.21027851104736328,0.14839889109134674,0.21027851104736328,0.0,0.07844887673854828,0.16645559668540955,1.0,1.0,1.0,0.10271693021059036,0.3719368577003479,0.3719368577003479,0.1318584829568863,0.1318584829568863,0.3719368577003479,0.04288914427161217,0.0,0.030210642144083977,0.07844887673854828,0.07210247963666916,0.19510114192962646,0.1707189828157425,0.02333873137831688,0.33999526500701904,0.13895489275455475,0.33999526500701904,0.19998513162136078,0.19998513162136078,0.16913144290447235,0.0,0.0,0.11199839413166046,0.022882632911205292,0.19998513162136078,0.16913144290447235,0.19998513162136078,0.19339773058891296,0.19339773058891296,0.19339773058891296,0.148956298828125,0.22511330246925354,0.21475885808467865,0.23236659169197083,0.235820472240448,0.23236659169197083,0.14151114225387573,0.2090805619955063,0.152610644698143,0.4888330101966858,0.27815234661102295,0.18944479525089264,0.2443130761384964,0.2343413382768631,0.10546578466892242,0.07688548415899277,1.0,0.5748679637908936,0.5748679637908936,0.5748679637908936,0.47974497079849243,0.5748679637908936,0.4888330101966858,0.1199738159775734,0.15059934556484222,0.20018413662910461,0.09660445153713226,0.4888330101966858,0.7973483204841614,0.04551239311695099,0.09336457401514053,0.33999526500701904,0.19501298666000366,0.4888330101966858,0.11448962986469269,0.2729648947715759,0.14018277823925018,0.14408619701862335,0.23236659169197083,0.4888330101966858,0.1584090292453766,0.1153707504272461,0.5748679637908936,0.21880696713924408,0.5748679637908936,0.2090805619955063,0.1584090292453766,0.041391562670469284,0.17104804515838623,0.7973483204841614,0.33999526500701904,0.13125109672546387
tmn		dorothy height		0.05814845860004425,0.0,0.05814845860004425,0.04253178834915161,0.0,0.0,0.12498173862695694,0.28976014256477356,0.28976014256477356,0.28976014256477356,0.21987368166446686,0.28976014256477356,0.0,0.2377857118844986,0.4062495827674866,0.10271693021059036,0.08123917132616043,0.10271693021059036,1.0,0.13987833261489868,0.13987833261489868,0.11847786605358124,0.2628336250782013,0.13987833261489868,0.0,0.0,0.04832155257463455,0.2377857118844986,0.48828125,0.0,0.0,0.0,0.0916360393166542,0.0916360393166542,0.0916360393166542,0.07157253473997116,0.07157253473997116,0.0,0.08848331868648529,0.0,0.10687652230262756,0.14762483537197113,0.3456440269947052,0.3456440269947052,0.07157253473997116,0.0199666116386652,0.0199666116386652,0.13922037184238434,0.13922037184238434,0.13922037184238434,0.15915854275226593,0.08772311359643936,0.09850766509771347,0.16020624339580536,0.18006443977355957,0.41199687123298645,0.09850766509771347,0.16889703273773193,0.05843110755085945,0.09850766509771347,0.15312929451465607,0.1295577585697174,0.33279743790626526,0.1799004077911377,0.10271693021059036,0.13985364139080048,0.13985364139080048,0.13985364139080048,0.09152717143297195,0.14726589620113373,0.33561307191848755,0.07222456485033035,0.16324755549430847,0.22899118065834045,0.05223400518298149,0.17775742709636688,0.21689368784427643,0.33279743790626526,0.07782353460788727,0.05814845860004425,0.05003110319375992,0.17775742709636688,0.09681569039821625,0.10919542610645294,0.18006443977355957,0.13399791717529297,0.15903741121292114,0.19789274036884308,0.09850766509771347,0.43386223912239075,0.13985364139080048,0.0,0.13985364139080048,0.08187524229288101,0.010375963523983955,0.14629298448562622,0.016843281686306,0.21689368784427643,0.1130329892039299,0.07222456485033035
tmn		she ran leg irons. away from		0.21178707480430603,0.0,0.21178707480430603,0.08646412938833237,0.05418087914586067,0.07989154011011124,0.20910972356796265,0.0062112947925925255,0.10136319696903229,0.10136319696903229,0.13202694058418274,0.13202694058418274,0.0,0.13066449761390686,0.20507998764514923,0.3719368577003479,0.11724217981100082,0.3719368577003479,0.13987833261489868,1.0,1.0,1.0,1.0,1.0,0.12021302431821823,0.0,0.009324571117758751,0.13066449761390686,0.09974484890699387,0.058241840451955795,0.058241840451955795,0.13470765948295593,0.21178707480430603,0.18763239681720734,0.21178707480430603,0.24040597677230835,0.24040597677230835,0.11140165477991104,0.06049991399049759,0.0,0.2083922028541565,0.20623208582401276,0.24040597677230835,0.11140165477991104,0.24040597677230835,0.16052228212356567,0.16052228212356567,0.16052228212356567,0.057509902864694595,0.16052228212356567,0.3743005394935608,0.5140424966812134,0.3426765501499176,0.25877153873443604,0.32187363505363464,0.3618365228176117,0.3426765501499176,0.3743005394935608,0.27134081721305847,0.3426765501499176,0.457453191280365,0.34858736395835876,0.2954258620738983,0.2954258620738983,0.3719368577003479,0.50853031873703,0.50853031873703,0.50853031873703,0.802171528339386,0.50853031873703,0.3728805482387543,0.16858656704425812,0.42310425639152527,0.2324880063533783,0.11341120302677155,0.42310425639152527,0.6072664260864258,0.10930263251066208,0.05989060923457146,0.21178707480430603,0.10452547669410706,0.3554985225200653,0.1217615082859993,0.3743005394935608,0.32187363505363464,0.1492944210767746,0.26302671432495117,0.24855516850948334,0.3426765501499176,0.28895360231399536,0.50853031873703,0.36074572801589966,0.50853031873703,0.1998552680015564,0.14090153574943542,0.30658838152885437,0.28163012862205505,0.6072664260864258,0.22884181141853333,0.3294549882411957
tmn		ran irons.  from care. she		0.21178707480430603,0.0,0.21178707480430603,0.0,0.03203027322888374,0.07989154011011124,0.20910972356796265,0.04710932448506355,0.04936671257019043,0.06948111206293106,0.13202694058418274,0.13202694058418274,0.0,0.13066449761390686,0.20507998764514923,0.3719368577003479,0.11724217981100082,0.3719368577003479,0.13987833261489868,1.0,1.0,1.0,1.0,1.0,0.12021302431821823,0.0,0.009324571117758751,0.13066449761390686,0.09974484890699387,0.1028045117855072,0.058241840451955795,0.13470765948295593,0.21178707480430603,0.12137246131896973,0.21178707480430603,0.19828370213508606,0.19828370213508606,0.11140165477991104,0.06049991399049759,0.0,0.1658298820257187,0.04866353049874306,0.19828370213508606,0.11140165477991104,0.19828370213508606,0.16052228212356567,0.16052228212356567,0.16052228212356567,0.037614237517118454,0.16052228212356567,0.3743005394935608,0.2517171800136566,0.3426765501499176,0.2517171800136566,0.19750533998012543,0.1998552680015564,0.3426765501499176,0.3743005394935608,0.27134081721305847,0.3426765501499176,0.457453191280365,0.26254087686538696,0.22326524555683136,0.22326524555683136,0.3719368577003479,0.50853031873703,0.50853031873703,0.50853031873703,0.802171528339386,0.50853031873703,0.3728805482387543,0.13439497351646423,0.38863757252693176,0.2324880063533783,0.10227525234222412,0.3554985225200653,0.6072664260864258,0.10930263251066208,0.05989060923457146,0.21178707480430603,0.10452547669410706,0.3554985225200653,0.1217615082859993,0.3743005394935608,0.19750533998012543,0.14245514571666718,0.26302671432495117,0.24855516850948334,0.3426765501499176,0.28895360231399536,0.50853031873703,0.36074572801589966,0.50853031873703,0.1998552680015564,0.08623766154050827,0.1363600492477417,0.14189398288726807,0.6072664260864258,0.21178707480430603,0.13439497351646423
tmn		She ran leg  away from		0.21178707480430603,0.0,0.21178707480430603,0.08646412938833237,0.05418087914586067,0.06917952001094818,0.20910972356796265,0.0062112947925925255,0.10136319696903229,0.10136319696903229,0.13202694058418274,0.13202694058418274,0.0,0.03171103820204735,0.04073529317975044,0.11282901465892792,0.11282901465892792,0.1318584829568863,0.11847786605358124,1.0,1.0,1.0,1.0,1.0,0.03757035732269287,0.0,0.009324571117758751,0.03171103820204735,0.027525775134563446,0.058241840451955795,0.058241840451955795,0.0502440370619297,0.21178707480430603,0.18763239681720734,0.21178707480430603,0.24040597677230835,0.24040597677230835,0.10209419578313828,0.059266701340675354,0.0,0.2083922028541565,0.20623208582401276,0.24040597677230835,0.10209419578313828,0.24040597677230835,0.07757753878831863,0.07757753878831863,0.07757753878831863,0.057509902864694595,0.07757753878831863,0.2907679080963135,0.5140424966812134,0.15465380251407623,0.25877153873443604,0.32187363505363464,0.3618365228176117,0.18970909714698792,0.36074572801589966,0.12423964589834213,0.11736635863780975,0.021541785448789597,0.34858736395835876,0.2954258620738983,0.2954258620738983,0.1129499226808548,0.198730930685997,0.23704217374324799,0.21971561014652252,0.10241399705410004,0.21971561014652252,0.14612726867198944,0.16858656704425812,0.42310425639152527,0.15098172426223755,0.11341120302677155,0.42310425639152527,0.1398039311170578,0.10930263251066208,0.05989060923457146,0.21178707480430603,0.1030130535364151,0.14612726867198944,0.1217615082859993,0.2300920933485031,0.32187363505363464,0.1492944210767746,0.21971561014652252,0.14689098298549652,0.14090153574943542,0.28895360231399536,0.36074572801589966,0.36074572801589966,0.2654341161251068,0.1744176596403122,0.14090153574943542,0.30658838152885437,0.28163012862205505,0.2445131540298462,0.22884181141853333,0.3294549882411957
tmn		ran leg  away from foster		0.21178707480430603,0.0,0.21178707480430603,0.08646412938833237,0.05418087914586067,0.06917952001094818,0.20910972356796265,0.18893511593341827,0.18893511593341827,0.18893511593341827,0.13202694058418274,0.18893511593341827,0.0,0.2393636256456375,0.12321283668279648,0.13134615123271942,0.14423805475234985,0.1318584829568863,0.2628336250782013,1.0,1.0,1.0,1.0,1.0,0.03757035732269287,0.0,0.05163269117474556,0.2393636256456375,0.3093460202217102,0.058241840451955795,0.058241840451955795,0.0502440370619297,0.21178707480430603,0.18763239681720734,0.21178707480430603,0.24040597677230835,0.24040597677230835,0.10209419578313828,0.059266701340675354,0.0,0.2083922028541565,0.20623208582401276,0.2785481810569763,0.2785481810569763,0.24040597677230835,0.07757753878831863,0.07757753878831863,0.07757753878831863,0.07160088419914246,0.07757753878831863,0.2907679080963135,0.5140424966812134,0.15465380251407623,0.25877153873443604,0.32187363505363464,0.3618365228176117,0.18970909714698792,0.36074572801589966,0.12423964589834213,0.15390227735042572,0.1506493091583252,0.34858736395835876,0.2954258620738983,0.2954258620738983,0.13134615123271942,0.198730930685997,0.23704217374324799,0.21971561014652252,0.10241399705410004,0.21971561014652252,0.14612726867198944,0.16858656704425812,0.42310425639152527,0.15098172426223755,0.11341120302677155,0.42310425639152527,0.18418334424495697,0.20804952085018158,0.05989060923457146,0.21178707480430603,0.1030130535364151,0.14612726867198944,0.1217615082859993,0.2300920933485031,0.32187363505363464,0.17776890099048615,0.21971561014652252,0.14689098298549652,0.14090153574943542,0.28895360231399536,0.36074572801589966,0.36074572801589966,0.2654341161251068,0.1744176596403122,0.14090153574943542,0.30658838152885437,0.28163012862205505,0.2445131540298462,0.22884181141853333,0.3294549882411957
tmn		she ran leg  care. she		0.12748479843139648,0.0,0.12748479843139648,0.08646412938833237,0.05418087914586067,0.07989154011011124,0.09266655892133713,0.04710932448506355,0.04936671257019043,0.06948111206293106,0.04936671257019043,0.06948111206293106,0.0,0.13066449761390686,0.20507998764514923,0.3719368577003479,0.11724217981100082,0.3719368577003479,0.13987833261489868,1.0,1.0,1.0,1.0,1.0,0.12021302431821823,0.0,0.009324571117758751,0.13066449761390686,0.09974484890699387,0.1028045117855072,0.058241840451955795,0.13470765948295593,0.12748479843139648,0.09841775894165039,0.12748479843139648,0.19828370213508606,0.19828370213508606,0.11140165477991104,0.06049991399049759,0.0,0.2083922028541565,0.20623208582401276,0.19828370213508606,0.11140165477991104,0.19828370213508606,0.16052228212356567,0.16052228212356567,0.16052228212356567,0.037614237517118454,0.16052228212356567,0.3743005394935608,0.3170006573200226,0.3426765501499176,0.25877153873443604,0.0789840891957283,0.21223369240760803,0.3426765501499176,0.3743005394935608,0.27134081721305847,0.3426765501499176,0.457453191280365,0.34858736395835876,0.18602782487869263,0.18602782487869263,0.3719368577003479,0.50853031873703,0.50853031873703,0.50853031873703,0.802171528339386,0.50853031873703,0.3728805482387543,0.05962476506829262,0.42310425639152527,0.2324880063533783,0.10227525234222412,0.42310425639152527,0.6072664260864258,0.10930263251066208,0.024707268923521042,0.12748479843139648,0.10452547669410706,0.3554985225200653,0.07924945652484894,0.3743005394935608,0.0681915357708931,0.14245514571666718,0.26302671432495117,0.24855516850948334,0.3426765501499176,0.07434038817882538,0.50853031873703,0.18377310037612915,0.50853031873703,0.1998552680015564,0.14090153574943542,0.19741860032081604,0.16271910071372986,0.6072664260864258,0.1884157657623291,0.3294549882411957
tmn		youtube		0.07456999272108078,0.0,0.0,0.07456999272108078,0.2799793481826782,0.3644140362739563,0.38248342275619507,0.026663081720471382,0.07038872689008713,0.07038872689008713,0.07038872689008713,0.061535608023405075,0.0,0.0913047194480896,0.038702934980392456,0.02003004029393196,0.0,0.04288914427161217,0.0,0.12021302431821823,0.12021302431821823,0.03757035732269287,0.03757035732269287,0.12021302431821823,1.0,0.0,0.02393275313079357,0.0913047194480896,0.0574750117957592,0.10112523287534714,0.08016952872276306,0.26126766204833984,0.1194036528468132,0.09546497464179993,0.1194036528468132,0.365805983543396,0.11784683167934418,0.365805983543396,0.10100779682397842,0.0,0.050204116851091385,0.044801630079746246,0.365805983543396,0.365805983543396,0.11784683167934418,0.3144996166229248,0.3144996166229248,0.3144996166229248,0.3144996166229248,0.3144996166229248,0.14537350833415985,0.00801117718219757,0.04818601906299591,0.09724624454975128,0.08072656393051147,0.09223581850528717,0.10374728590250015,0.14537350833415985,0.07293563336133957,0.04818601906299591,0.08590419590473175,0.07873660326004028,0.08164339512586594,0.016525378450751305,0.04818601906299591,0.08078562468290329,0.08078562468290329,0.08078562468290329,0.05878133326768875,0.08078562468290329,0.06930331885814667,0.05216166377067566,0.13375766575336456,0.06457763910293579,0.06457763910293579,0.14973275363445282,0.09905461221933365,0.08164339512586594,0.12058807909488678,0.030246179550886154,0.035184845328330994,0.14973275363445282,0.009214278310537338,0.14537350833415985,0.0202003363519907,0.0,0.13019603490829468,0.06930331885814667,0.04818601906299591,0.01969563588500023,0.08078562468290329,0.06717108935117722,0.08078562468290329,0.09223581850528717,0.030559182167053223,0.0,0.0,0.12326423078775406,0.04616039618849754,0.008041136898100376
tmn		American Idol		0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tmn		hertz		0.0,0.0,0.0,0.0,0.012493235059082508,0.04249177500605583,0.09544050693511963,0.025528423488140106,0.13345374166965485,0.159730464220047,0.13345374166965485,0.159730464220047,0.0,0.3243240714073181,0.0,0.030210642144083977,0.05211176723241806,0.030210642144083977,0.04832155257463455,0.009324571117758751,0.009324571117758751,0.009324571117758751,0.05163269117474556,0.009324571117758751,0.02393275313079357,0.0,1.0,0.3243240714073181,0.16666166484355927,0.17887991666793823,0.17887991666793823,0.0,0.035531118512153625,0.03199838846921921,0.035531118512153625,0.07974248379468918,0.0,0.07974248379468918,0.0050362530164420605,0.0,0.02831587754189968,0.0,0.07974248379468918,0.07974248379468918,0.0,0.15057611465454102,0.15057611465454102,0.15057611465454102,0.15057611465454102,0.15057611465454102,0.0,0.0,0.08120488375425339,0.02914104051887989,0.03514891490340233,0.01590704545378685,0.01828886941075325,0.02914104051887989,0.0,0.01828886941075325,0.11589973419904709,0.0,0.019925398752093315,0.019925398752093315,0.01828886941075325,0.01828886941075325,0.0,0.0,0.04958456754684448,0.17395362257957458,0.03271133452653885,0.0,0.0,0.08760260045528412,0.08760260045528412,0.041037850081920624,0.021600913256406784,0.0,0.07085248082876205,0.029153361916542053,0.0,0.08325715363025665,0.005965770222246647,0.0,0.03514891490340233,0.07135742157697678,0.007721182890236378,0.06438148021697998,0.08325715363025665,0.0373925045132637,0.0,0.0,0.0,0.10441871732473373,0.0,0.0,0.0030443205032497644,0.007071445230394602,0.0,0.0
